Id;Model;Created At;Updated At;Autocomplete Info;Visible;Copied At;Wireless Setting;Delta
9237;IP 720;2014-08-26 10:45:04 +0200;2014-08-26 10:45:39 +0200;Altigen Communications IP 720;TRUE;2014-08-26 10:45:04 +0200;A - 3.5;TRUE
9236;GT C3200;2014-08-21 14:07:10 +0200;2014-08-21 14:21:56 +0200;Samsung GT C3200;TRUE;2014-08-21 14:07:10 +0200;;TRUE
9235;SMT-I3105;2014-08-20 11:20:22 +0200;2014-08-20 14:45:53 +0200;Samsung SMT-I3105;TRUE;2014-08-20 11:20:22 +0200;A - 2.5;TRUE
9234;Xperia Z1;2014-08-18 14:00:06 +0200;2014-08-18 14:00:21 +0200;Sony Mobile Xperia Z1;TRUE;2014-08-18 14:00:06 +0200;;TRUE
9233;Xperia M2 dual;2014-08-18 13:12:20 +0200;2014-08-18 13:12:32 +0200;Sony Mobile Xperia M2 dual;TRUE;2014-08-18 13:12:20 +0200;;TRUE
9232;Xperia M2;2014-08-18 13:11:24 +0200;2014-08-18 13:11:48 +0200;Sony Mobile Xperia M2;TRUE;2014-08-18 13:11:24 +0200;;TRUE
9231;UP416;2014-08-18 11:16:57 +0200;2014-08-18 11:19:03 +0200;Vtech UP416;TRUE;2014-08-18 11:16:57 +0200;;TRUE
9230;AT820;2014-08-15 16:10:26 +0200;2014-08-15 16:10:42 +0200;Atcom AT820;TRUE;2014-08-15 16:10:26 +0200;;TRUE
9229;AT620;2014-08-15 16:09:36 +0200;2014-08-15 16:10:02 +0200;Atcom AT620;TRUE;2014-08-15 16:09:36 +0200;;TRUE
9228;Galaxy S3 (I8190L) ;2014-08-12 08:46:34 +0200;2014-08-12 08:47:22 +0200;Samsung Galaxy S3 (I8190L) ;TRUE;2014-08-12 08:46:34 +0200;;TRUE
9227;Asha 210;2014-08-06 16:36:45 +0200;2014-08-06 16:37:04 +0200;Nokia Asha 210;TRUE;2014-08-06 16:36:45 +0200;;TRUE
9225;A400;2014-08-06 14:41:04 +0200;2014-08-06 14:41:04 +0200;Gigaset A400;TRUE;;;TRUE
9224;IP 702;2014-08-06 11:12:53 +0200;2014-08-06 11:13:03 +0200;Adtran IP 702;TRUE;2014-08-06 11:12:53 +0200;A - 6;TRUE
9223;IP 706;2014-08-06 11:12:44 +0200;2014-08-06 11:12:44 +0200;Adtran IP 706;TRUE;;A - 6;TRUE
9222;IP Phone 4104;2014-08-05 13:13:10 +0200;2014-12-22 10:31:31 +0100;Teo IP Phone 4104;TRUE;;;TRUE
9221;Galaxy Stellar 4G I200;2014-08-04 08:52:09 +0200;2014-08-04 08:52:40 +0200;Samsung Galaxy Stellar 4G I200;TRUE;2014-08-04 08:52:09 +0200;;TRUE
9220;3110;2014-07-31 13:20:52 +0200;2014-07-31 13:21:06 +0200;Tiptel 3110;TRUE;2014-07-31 13:20:52 +0200;A - 3.5;TRUE
9218;XT1022;2014-07-29 12:50:12 +0200;2014-07-29 12:51:23 +0200;Motorola XT1022;TRUE;2014-07-29 12:50:12 +0200;;TRUE
9217;KX-TGA450B;2014-07-29 10:08:25 +0200;2014-07-29 10:08:45 +0200;Panasonic KX-TGA450B;TRUE;2014-07-29 10:08:25 +0200;;TRUE
9216;One;2014-07-28 11:25:43 +0200;2014-07-28 11:26:01 +0200;OnePlus One;TRUE;2014-07-28 11:25:43 +0200;;TRUE
9215;Aquaris E5;2014-07-28 09:05:36 +0200;2014-07-28 09:05:56 +0200;BQ Aquaris E5;TRUE;2014-07-28 09:05:36 +0200;;TRUE
9214;Galaxy S4 I9505;2014-07-28 09:02:05 +0200;2014-07-28 09:02:33 +0200;Samsung Galaxy S4 I9505;TRUE;2014-07-28 09:02:05 +0200;;TRUE
9213;208;2014-07-25 07:48:25 +0200;2014-07-25 07:48:46 +0200;Nokia 208;TRUE;2014-07-25 07:48:25 +0200;;TRUE
9212;Live with Walkman WT19i;2014-07-23 12:34:18 +0200;2014-07-23 12:35:36 +0200;Sony Ericsson Live with Walkman WT19i;TRUE;2014-07-23 12:34:18 +0200;;TRUE
9211;i6788;2014-07-23 07:56:33 +0200;2014-07-23 07:56:59 +0200;Vtech i6788;TRUE;2014-07-23 07:56:33 +0200;;TRUE
9210;i6787;2014-07-23 07:55:58 +0200;2014-07-23 07:56:20 +0200;Vtech i6787;TRUE;2014-07-23 07:55:58 +0200;;TRUE
9209;i6778;2014-07-23 07:55:21 +0200;2014-07-23 07:55:44 +0200;Vtech i6778;TRUE;2014-07-23 07:55:21 +0200;;TRUE
9208;i6777;2014-07-23 07:54:32 +0200;2014-07-23 07:55:05 +0200;Vtech i6777;TRUE;2014-07-23 07:54:32 +0200;;TRUE
9207;i6767;2014-07-23 07:52:39 +0200;2014-07-23 07:53:23 +0200;Vtech i6767;TRUE;2014-07-23 07:52:39 +0200;;TRUE
9206;Gemini 9333;2014-07-22 12:52:01 +0200;2014-07-22 12:56:54 +0200;Interquartz (UK) Gemini 9333;TRUE;2014-07-22 12:52:01 +0200;A - 3.5;TRUE
9205;C4;2014-07-21 09:48:15 +0200;2015-10-15 13:37:50 +0200;FRITZ!Fon C4;TRUE;2014-07-21 09:48:15 +0200;;TRUE
9204;KX-TG939 Additional Digital Cordless Handset;2014-07-21 09:42:17 +0200;2014-07-21 09:43:40 +0200;Panasonic KX-TG939 Additional Digital Cordless Handset;TRUE;2014-07-21 09:42:17 +0200;;TRUE
9203;6863i;2014-07-17 08:47:29 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 6863i;TRUE;2014-07-17 08:47:29 +0200;A - 3.5;TRUE
9202;6869i;2014-07-17 08:40:46 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 6869i;TRUE;2014-07-17 08:40:46 +0200;A - 3.5;TRUE
9201;6865i;2014-07-17 08:38:06 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 6865i;TRUE;2014-07-17 08:38:06 +0200;A - 3.5;TRUE
9200;KX-TG2560B;2014-07-16 08:34:38 +0200;2014-07-16 08:35:19 +0200;Panasonic KX-TG2560B;TRUE;2014-07-16 08:34:38 +0200;;TRUE
9199;A516;2014-07-14 10:04:48 +0200;2014-07-14 10:06:01 +0200;Lenovo Lephone A516;TRUE;2014-07-14 10:04:48 +0200;;TRUE
9198;992;2014-07-11 09:31:04 +0200;2014-07-11 09:32:06 +0200;AT&T 992;TRUE;2014-07-11 09:31:04 +0200;;TRUE
9197;SPP-IM982;2014-07-11 09:10:50 +0200;2014-07-11 09:14:29 +0200;Sony SPP-IM982;TRUE;2014-07-11 09:10:50 +0200;;TRUE
9196;A116 Canvas;2014-07-04 08:57:38 +0200;2014-07-04 08:59:10 +0200;Micromax A116 Canvas;TRUE;2014-07-04 08:57:38 +0200;;TRUE
9195;IP2AP-6TXD ;2014-07-03 16:40:09 +0200;2015-03-24 10:27:45 +0100;NEC Enterprise (incl. Philips, Nitsuko, Infrontia) IP2AP-6TXD ;TRUE;2014-07-03 16:40:09 +0200;;TRUE
9193;C380;2014-07-02 15:13:40 +0200;2014-07-02 15:14:21 +0200;Gigaset C380;TRUE;2014-07-02 15:13:40 +0200;;TRUE
9192;SIP-T21P;2014-07-02 10:41:57 +0200;2014-07-02 10:42:13 +0200;Yealink SIP-T21P;TRUE;2014-07-02 10:41:57 +0200;A - 3.5;TRUE
9191;5107S;2014-07-01 10:40:09 +0200;2014-07-01 10:41:09 +0200;Samsung 5107S;TRUE;2014-07-01 10:40:09 +0200;A - 3.5;TRUE
9190;EON 48 ;2014-06-30 15:16:10 +0200;2014-06-30 15:16:10 +0200;Matrix EON 48 ;TRUE;;;TRUE
9189;Optimus L7;2014-06-30 07:30:17 +0200;2014-06-30 07:30:45 +0200;LG Optimus L7;TRUE;2014-06-30 07:30:17 +0200;;TRUE
9188;Pioneer P4;2014-06-30 07:26:10 +0200;2014-06-30 07:26:48 +0200;Gionee Pioneer P4;TRUE;2014-06-30 07:26:10 +0200;;TRUE
9187;8068 BT;2014-06-27 10:13:49 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8068 BT;TRUE;2014-06-27 10:13:49 +0200;;TRUE
9186;DK3-21;2014-06-24 10:25:40 +0200;2014-06-24 10:25:40 +0200;Hybrex DK3-21;TRUE;;;TRUE
9185;A850;2014-06-24 09:28:51 +0200;2014-06-24 09:29:12 +0200;Lenovo Lephone A850;TRUE;2014-06-24 09:28:51 +0200;;TRUE
9184;Q1100 ;2014-06-23 11:42:43 +0200;2014-06-23 11:43:10 +0200;Xolo Q1100 ;TRUE;2014-06-23 11:42:43 +0200;;TRUE
9183;S795;2014-06-23 09:25:03 +0200;2014-06-23 09:25:32 +0200;Gigaset S795;TRUE;2014-06-23 09:25:03 +0200;;TRUE
9182;OmniTouch 8128 WLAN;2014-06-19 13:52:09 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent OmniTouch 8128 WLAN;TRUE;2014-06-19 13:52:09 +0200;;TRUE
9181;OmniTouch 8118 WLAN;2014-06-19 13:49:57 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent OmniTouch 8118 WLAN;TRUE;2014-06-19 13:49:57 +0200;;TRUE
9180;8242 DECT Handset;2014-06-19 13:47:51 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8242 DECT Handset;TRUE;2014-06-19 13:47:51 +0200;;TRUE
9179;DECT 500;2014-06-19 13:45:15 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent DECT 500;TRUE;2014-06-19 13:45:15 +0200;;TRUE
9177;8029;2014-06-19 13:33:56 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8029;TRUE;2014-06-19 13:33:56 +0200;A - 3.5;TRUE
9176;8039;2014-06-19 13:31:38 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8039;TRUE;2014-06-19 13:31:38 +0200;A - 3.5;TRUE
9174;4019 Digital Phone;2014-06-19 13:20:06 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 4019 Digital Phone;TRUE;2014-06-19 13:20:06 +0200;;TRUE
9173;1380BK;2014-06-19 09:10:29 +0200;2014-06-19 09:11:09 +0200;Uniden 1380BK;TRUE;2014-06-19 09:10:29 +0200;;TRUE
9172;Bria 4;2014-06-19 08:52:38 +0200;2014-06-19 08:54:41 +0200;CounterPath Bria 4;TRUE;2014-06-19 08:52:38 +0200;;TRUE
9171;F616  ;2014-06-18 10:41:33 +0200;2014-06-18 10:46:19 +0200;Huawei F616  ;TRUE;2014-06-18 10:41:33 +0200;;TRUE
9170;IP5531-SDL ;2014-06-18 09:50:30 +0200;2014-06-18 09:50:45 +0200;Toshiba Telecommunications IP5531-SDL ;TRUE;2014-06-18 09:50:30 +0200;A - 3.5;TRUE
9169;IP5522-SD;2014-06-18 09:46:58 +0200;2014-06-18 09:47:18 +0200;Toshiba Telecommunications IP5522-SD;TRUE;2014-06-18 09:46:58 +0200;A - 3.5;TRUE
9168;TRU 9485 - 5.8GHzCordless Phone;2014-06-18 09:20:41 +0200;2014-06-18 09:21:06 +0200;Uniden TRU 9485 - 5.8GHzCordless Phone;TRUE;2014-06-18 09:20:41 +0200;;TRUE
9167;Photon Q;2014-06-17 08:58:54 +0200;2014-06-17 08:59:04 +0200;Motorola Photon Q;TRUE;2014-06-17 08:58:54 +0200;;TRUE
9166;XT 720;2014-06-17 08:57:43 +0200;2014-06-17 08:57:54 +0200;Motorola XT 720;TRUE;2014-06-17 08:57:43 +0200;;TRUE
9165;Motoluxe;2014-06-17 08:57:16 +0200;2014-06-17 08:57:26 +0200;Motorola Motoluxe;TRUE;2014-06-17 08:57:16 +0200;;TRUE
9164;Milestone 2;2014-06-17 08:56:44 +0200;2014-06-17 08:56:58 +0200;Motorola Milestone 2;TRUE;2014-06-17 08:56:44 +0200;;TRUE
9163;Milestone;2014-06-17 08:56:23 +0200;2014-06-17 08:56:38 +0200;Motorola Milestone;TRUE;2014-06-17 08:56:23 +0200;;TRUE
9162;Flipout;2014-06-17 08:56:07 +0200;2014-06-17 08:56:16 +0200;Motorola Flipout;TRUE;2014-06-17 08:56:07 +0200;;TRUE
9161;DEXT;2014-06-17 08:55:33 +0200;2014-06-17 08:55:48 +0200;Motorola DEXT;TRUE;2014-06-17 08:55:33 +0200;;TRUE
9160;DEFY+;2014-06-17 08:55:08 +0200;2014-06-17 08:55:26 +0200;Motorola DEFY+;TRUE;2014-06-17 08:55:08 +0200;;TRUE
9159;DEFY;2014-06-17 08:54:43 +0200;2014-06-17 08:55:00 +0200;Motorola DEFY;TRUE;2014-06-17 08:54:43 +0200;;TRUE
9158;ATRIX;2014-06-17 08:54:04 +0200;2014-06-17 08:54:32 +0200;Motorola ATRIX;TRUE;2014-06-17 08:54:04 +0200;;TRUE
9157;RAZR i;2014-06-17 08:53:29 +0200;2014-06-17 08:53:49 +0200;Motorola RAZR i;TRUE;2014-06-17 08:53:29 +0200;;TRUE
9156;RAZR;2014-06-17 08:52:42 +0200;2014-06-17 08:53:22 +0200;Motorola RAZR;TRUE;2014-06-17 08:52:42 +0200;;TRUE
9155;515;2014-06-16 14:13:04 +0200;2014-06-16 14:13:29 +0200;Nokia 515;TRUE;2014-06-16 14:13:04 +0200;;TRUE
9154; Speedphone 701;2014-06-16 13:24:36 +0200;2014-06-16 13:24:36 +0200;T-Mobile  Speedphone 701;TRUE;;;TRUE
9153;moto x (at&t);2014-06-16 09:24:28 +0200;2014-06-16 09:25:35 +0200;Motorola moto x (at&t);TRUE;2014-06-16 09:24:28 +0200;;TRUE
9152;IP Phone 8861;2014-06-13 10:24:37 +0200;2014-06-13 10:24:59 +0200;Cisco IP Phone 8861;TRUE;2014-06-13 10:24:37 +0200;C - 3.5;TRUE
9151;IP Phone 8851;2014-06-13 10:23:42 +0200;2014-06-13 10:24:30 +0200;Cisco IP Phone 8851;TRUE;2014-06-13 10:23:42 +0200;C - 3.5;TRUE
9150;IP Phone 8841;2014-06-13 10:23:16 +0200;2014-06-13 10:23:35 +0200;Cisco IP Phone 8841;TRUE;2014-06-13 10:23:16 +0200;C - 3.5;TRUE
9149;IP Phone 8811;2014-06-13 10:21:59 +0200;2014-06-13 10:22:34 +0200;Cisco IP Phone 8811;TRUE;2014-06-13 10:21:59 +0200;C - 3.5;TRUE
9148;LDP-9008D ;2014-06-12 09:16:16 +0200;2014-06-12 09:16:31 +0200;LG Ericsson ( Goldstar ) LDP-9008D ;TRUE;2014-06-12 09:16:16 +0200;;TRUE
9147;LDP-9030D ;2014-06-12 08:57:15 +0200;2014-06-12 08:57:44 +0200;LG Ericsson ( Goldstar ) LDP-9030D ;TRUE;2014-06-12 08:57:15 +0200;;TRUE
9145;iD808;2014-06-10 13:51:32 +0200;2014-06-10 13:53:02 +0200;iTurret iD808;TRUE;2014-06-10 13:51:32 +0200;A - 7;TRUE
9144;6867i;2014-06-10 10:22:59 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 6867i;TRUE;2014-06-10 10:22:59 +0200;A - 3.5;TRUE
9143;Optimus g;2014-06-10 09:57:04 +0200;2014-06-10 09:57:22 +0200;LG Optimus g;TRUE;2014-06-10 09:57:04 +0200;;TRUE
9142;Lumia 625;2014-06-10 09:52:58 +0200;2014-06-10 09:53:15 +0200;Nokia Lumia 625;TRUE;2014-06-10 09:52:58 +0200;;TRUE
9141;KX-TG155SK;2014-06-06 11:41:51 +0200;2014-06-06 11:42:04 +0200;Panasonic KX-TG155SK;TRUE;2014-06-06 11:41:51 +0200;;TRUE
9140;KX-TG8301;2014-06-06 11:23:16 +0200;2014-06-06 11:23:42 +0200;Panasonic KX-TG8301;TRUE;2014-06-06 11:23:16 +0200;;TRUE
9138;3130;2014-06-06 10:50:19 +0200;2014-06-06 10:50:37 +0200;Tiptel 3130;TRUE;2014-06-06 10:50:19 +0200;A - 3.5;TRUE
9137;KX-TG7641;2014-06-06 10:41:49 +0200;2014-06-06 10:42:05 +0200;Panasonic KX-TG7641;TRUE;2014-06-06 10:41:49 +0200;;TRUE
9136;Temporis 780;2014-06-04 11:50:21 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent Temporis 780;TRUE;2014-06-04 11:50:21 +0200;A - 2.5;TRUE
9135;Temporis 580;2014-06-04 11:48:45 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent Temporis 580;TRUE;2014-06-04 11:48:45 +0200;A - 2.5;TRUE
9134;Temporis 380;2014-06-04 11:36:41 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent Temporis 380;TRUE;2014-06-04 11:36:41 +0200;B - 3.5;TRUE
9133;Interaction SIP Station;2014-06-03 09:56:05 +0200;2014-06-03 09:57:11 +0200;Interactive Intelligence Interaction SIP Station;TRUE;;A - 3.5;TRUE
9132;F610  ;2014-05-30 10:23:58 +0200;2014-05-30 10:25:52 +0200;Huawei F610  ;TRUE;2014-05-30 10:23:58 +0200;;TRUE
9131;freeTel III;2014-05-30 10:14:49 +0200;2014-05-30 10:14:49 +0200; Humantechnik freeTel III;TRUE;;;TRUE
9130;Galaxy S4 mini;2014-05-30 09:11:01 +0200;2014-05-30 09:11:23 +0200;Samsung Galaxy S4 mini;TRUE;2014-05-30 09:11:01 +0200;;TRUE
9129;HDX 4000 ;2014-05-28 16:20:05 +0200;2014-05-28 16:20:05 +0200;Polycom HDX 4000 ;TRUE;;;TRUE
9128;KX-TG1612;2014-05-28 15:18:01 +0200;2014-05-28 15:18:31 +0200;Panasonic KX-TG1612;TRUE;2014-05-28 15:18:01 +0200;;TRUE
9127;622d;2014-05-28 10:26:56 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 622d;TRUE;2014-05-28 10:26:56 +0200;;TRUE
9126;T-Sinus 406;2014-05-27 17:04:38 +0200;2014-05-27 17:04:59 +0200;Telekom T-Sinus 406;TRUE;2014-05-27 17:04:38 +0200;;TRUE
9125;ML17929;2014-05-27 10:09:55 +0200;2014-05-27 10:10:14 +0200;AT&T ML17929;TRUE;2014-05-27 10:09:55 +0200;;TRUE
9124;ML17928;2014-05-26 14:43:38 +0200;2014-05-26 14:44:03 +0200;AT&T ML17928;TRUE;2014-05-26 14:43:38 +0200;;TRUE
9123;Google Nexus 7;2014-05-26 08:44:48 +0200;2014-05-26 08:45:14 +0200;Asus Google Nexus 7;TRUE;2014-05-26 08:44:48 +0200;;TRUE
9122;KX-T7667;2014-05-23 11:11:58 +0200;2015-01-30 10:40:47 +0100;Panasonic KX-T7667;TRUE;2014-05-23 11:11:58 +0200;A - 3.5;TRUE
9121;ROLMphone 624SL;2014-05-22 11:04:03 +0200;2017-03-09 09:06:09 +0100;Unify  ROLMphone 624SL;TRUE;2014-05-22 11:04:03 +0200;A - 7;TRUE
9117;Gigaset DX600A;2014-05-21 16:51:38 +0200;2017-03-09 09:06:09 +0100;Unify  Gigaset DX600A;TRUE;2014-05-21 16:51:38 +0200;;TRUE
9116;KX-TG7871;2014-05-21 12:53:49 +0200;2014-05-21 12:55:34 +0200;Panasonic KX-TG7871;TRUE;2014-05-21 12:53:49 +0200;;TRUE
9115;A706;2014-05-21 10:26:57 +0200;2014-05-21 10:27:20 +0200;Lenovo Lephone A706;TRUE;2014-05-21 10:26:57 +0200;;TRUE
9114;Galaxy S3 (I9300);2014-05-21 10:23:39 +0200;2014-05-21 10:24:11 +0200;Samsung Galaxy S3 (I9300);TRUE;2014-05-21 10:23:39 +0200;;TRUE
9113;DPH-400S/SE;2014-05-19 13:31:38 +0200;2014-05-19 13:31:38 +0200;D-Link DPH-400S/SE;TRUE;;;TRUE
9112;Xperia Z2;2014-05-18 09:36:00 +0200;2014-05-18 09:36:40 +0200;Sony Mobile Xperia Z2;TRUE;2014-05-18 09:36:00 +0200;;TRUE
9111;IP410 HD;2014-05-15 09:42:54 +0200;2014-05-15 09:55:35 +0200;IPitomy IP410 HD;TRUE;2014-05-15 09:42:54 +0200;A - 6;TRUE
9109;IP620;2014-05-15 09:39:40 +0200;2014-05-15 09:55:43 +0200;IPitomy IP620;TRUE;2014-05-15 09:39:40 +0200;A - 6;TRUE
9108;IP290;2014-05-15 09:36:04 +0200;2014-05-15 09:55:49 +0200;IPitomy IP290;TRUE;2014-05-15 09:36:04 +0200;A - 6;TRUE
9107;IP320;2014-05-14 10:11:46 +0200;2014-05-15 09:55:56 +0200;IPitomy IP320;TRUE;2014-05-14 10:11:46 +0200;A - 6;TRUE
9105;GT-S5610;2014-05-13 13:38:08 +0200;2014-05-13 13:38:27 +0200;Samsung GT-S5610;TRUE;2014-05-13 13:38:08 +0200;;TRUE
9104;KX-TG7645 M;2014-05-13 09:17:17 +0200;2014-05-13 09:17:48 +0200;Panasonic KX-TG7645 M;TRUE;2014-05-13 09:17:17 +0200;;TRUE
9103;Galaxy Tab 2 P3100;2014-05-12 08:43:26 +0200;2014-05-12 08:44:47 +0200;Samsung Galaxy Tab 2 P3100;TRUE;2014-05-12 08:43:26 +0200;;TRUE
9102;5540 IP Console;2014-05-09 09:31:23 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 5540 IP Console;TRUE;2014-05-09 09:31:23 +0200;A - 4.5;TRUE
9101;Butterfly S;2014-05-08 15:46:21 +0200;2014-05-08 15:46:43 +0200;HTC Butterfly S;TRUE;2014-05-08 15:46:21 +0200;;TRUE
9100;KX-DT546;2014-05-08 14:52:58 +0200;2014-05-08 14:53:19 +0200;Panasonic KX-DT546;TRUE;2014-05-08 14:52:58 +0200;;TRUE
9099;KX-DT543;2014-05-08 14:52:28 +0200;2014-05-08 14:52:51 +0200;Panasonic KX-DT543;TRUE;2014-05-08 14:52:28 +0200;;TRUE
9098;KX-DT521;2014-05-08 13:29:51 +0200;2014-05-08 14:52:12 +0200;Panasonic KX-DT521;TRUE;2014-05-08 13:29:51 +0200;;TRUE
9097;KX-DT346;2014-05-08 13:22:11 +0200;2014-05-08 13:22:18 +0200;Panasonic KX-DT346;TRUE;2014-05-08 13:22:11 +0200;;TRUE
9096;KX-TCA385;2014-05-08 13:21:19 +0200;2014-05-08 13:21:35 +0200;Panasonic KX-TCA385;TRUE;2014-05-08 13:21:19 +0200;;TRUE
9095;KX-TCA285;2014-05-08 13:20:53 +0200;2014-05-08 13:21:06 +0200;Panasonic KX-TCA285;TRUE;2014-05-08 13:20:53 +0200;;TRUE
9094;KX-TCA364;2014-05-08 11:28:40 +0200;2014-05-08 11:28:49 +0200;Panasonic KX-TCA364;TRUE;2014-05-08 11:28:40 +0200;;TRUE
9093;KX-TCA275;2014-05-08 11:25:10 +0200;2014-05-08 11:25:19 +0200;Panasonic KX-TCA275;TRUE;2014-05-08 11:25:10 +0200;;TRUE
9092;KX-NT511;2014-05-08 11:10:35 +0200;2014-05-08 11:10:44 +0200;Panasonic KX-NT511;TRUE;2014-05-08 11:10:35 +0200;;TRUE
9091;KX-TCA185;2014-05-08 10:31:05 +0200;2014-05-08 10:31:15 +0200;Panasonic KX-TCA185;TRUE;2014-05-08 10:31:05 +0200;;TRUE
9090;KX-TCA175;2014-05-08 10:29:19 +0200;2014-05-08 10:29:54 +0200;Panasonic KX-TCA175;TRUE;2014-05-08 10:29:19 +0200;;TRUE
9089;KX-NT560;2014-05-08 09:56:34 +0200;2014-05-08 09:56:44 +0200;Panasonic KX-NT560;TRUE;2014-05-08 09:56:34 +0200;;TRUE
9088; KX-NT546;2014-05-08 09:55:16 +0200;2014-05-08 09:55:31 +0200;Panasonic  KX-NT546;TRUE;2014-05-08 09:55:16 +0200;;TRUE
9087;KX-NT543;2014-05-08 09:50:43 +0200;2014-05-08 09:55:08 +0200;Panasonic KX-NT543;TRUE;2014-05-08 09:50:43 +0200;;TRUE
9086;ICON IX-5810;2014-05-05 10:16:27 +0200;2014-05-05 10:16:54 +0200;Iwatsu ICON IX-5810;TRUE;;;TRUE
9084;8002;2014-04-30 11:56:43 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8002;TRUE;2014-04-30 11:56:43 +0200;;TRUE
9083;IP Office Softphone;2014-04-25 08:00:17 +0200;2014-04-25 08:01:38 +0200;Avaya (Lucent) IP Office Softphone;TRUE;2014-04-25 08:00:17 +0200;;TRUE
9082;Jabber;2014-04-25 07:44:53 +0200;2017-03-10 15:49:57 +0100;Cisco Jabber;TRUE;2014-04-25 07:44:53 +0200;;TRUE
9081;DTL-32D;2014-04-22 12:57:10 +0200;2014-04-22 13:00:50 +0200;NEC America DTL-32D;TRUE;2014-04-22 12:57:10 +0200;A - 4.5;TRUE
9079;CM 4.X & Aura CM 5.x;2014-04-22 10:30:34 +0200;2014-04-22 10:41:11 +0200;Avaya (Lucent) CM 4.X & Aura CM 5.x;TRUE;2014-04-22 10:30:34 +0200;;TRUE
9078;8068;2014-04-22 09:16:11 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8068;TRUE;2014-04-22 09:16:11 +0200;;TRUE
9077;8038;2014-04-22 09:15:36 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8038;TRUE;2014-04-22 09:15:36 +0200;;TRUE
9076;8028;2014-04-22 09:14:16 +0200;2014-09-24 10:24:49 +0200;Alcatel-Lucent 8028;TRUE;2014-04-22 09:14:16 +0200;;TRUE
9075;UNIVERGE 3C;2014-04-22 08:12:49 +0200;2014-04-22 08:14:33 +0200;NEC America UNIVERGE 3C;TRUE;2014-04-22 08:12:49 +0200;;TRUE
9074;OpenStage 40 G;2014-04-12 18:17:32 +0200;2017-03-09 09:06:09 +0100;Unify  OpenStage 40 G;TRUE;2014-04-12 18:17:32 +0200;A - 2.5;TRUE
9073; A110 canvas 2;2014-04-12 18:12:13 +0200;2014-04-12 18:12:44 +0200;Micromax  A110 canvas 2;TRUE;2014-04-12 18:12:13 +0200;;TRUE
9071;IH4;2014-04-11 19:08:18 +0200;2014-04-11 19:11:34 +0200;Avaya (Lucent) IH4;TRUE;2014-04-11 19:08:18 +0200;;TRUE
9070;ET 4300;2014-04-11 12:45:15 +0200;2014-04-11 12:45:30 +0200;TMC ET 4300;TRUE;2014-04-11 12:45:15 +0200;;TRUE
9068;IP Phone 7861;2014-04-11 11:52:52 +0200;2014-04-11 11:53:54 +0200;Cisco IP Phone 7861;TRUE;2014-04-11 11:52:52 +0200;C - 3.5;TRUE
9067;IP Phone 7821;2014-04-11 11:52:32 +0200;2014-04-11 11:52:45 +0200;Cisco IP Phone 7821;TRUE;2014-04-11 11:52:32 +0200;C - 3.5;TRUE
9066;IP Phone 7841;2014-04-11 11:50:51 +0200;2014-04-11 11:52:25 +0200;Cisco IP Phone 7841;TRUE;2014-04-11 11:50:51 +0200;C - 3.5;TRUE
9065;3120;2014-04-10 20:01:53 +0200;2014-04-10 20:04:08 +0200;Tiptel 3120;TRUE;2014-04-10 20:01:53 +0200;A - 3.5;TRUE
9064;DECT4086;2014-04-10 13:46:21 +0200;2014-04-10 13:46:53 +0200;Uniden DECT4086;TRUE;2014-04-10 13:46:21 +0200;;TRUE
9063;Bolt A26;2014-04-10 13:20:57 +0200;2014-04-10 13:21:20 +0200;Micromax Bolt A26;TRUE;2014-04-10 13:20:57 +0200;;TRUE
9062;Dialog 2561;2014-04-10 13:16:46 +0200;2014-04-10 13:17:08 +0200;Ericsson Dialog 2561;TRUE;2014-04-10 13:16:46 +0200;A - 6;TRUE
9061;9480i;2014-04-09 15:39:31 +0200;2015-03-19 12:04:03 +0100;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 9480i;TRUE;2014-04-09 15:39:31 +0200;C - 3.5;TRUE
